user_text,user_text_clean,label,intent,answer_mundart,needs_review,is_seed
"jo, ich ha langsam kei idee meh, was ich no cha probiere",jo ich ha langsam kei idee meh was ich no chan probiere,negativ,hilfe_bitten,"Ich probier gern z helfe. Sag eifach, wo du grad hängsch.",True,False
"ich bi zfriede mit dem, wie ich mit dere situation umgange bi voll cool tschüss",ich bi zfriede mit dem wie ich mit dere situation umgange bi voll cool tschuess,positiv,stolz,Du darfsch stolz sii uf dich. Was gfallt dir selber am beschte a dim weg bis da?,True,False
es isch imfall alles no im gange,es isch im fall alles no im gange,neutral,status_update,"Merci fürs update. Wenn sich öppis ändert, chasch eifach wieder schriebe.",True,False
"sali, wottsch du en kalender-eintrag?",sali wottsch du en kalender eintrag,neutral,orga,"Klingt guet. Säg eifach, was dir am beschte passt, denn chömer s so abmache.",True,False
"ich denk grad vil drüber nach, was ich langfristig wott",ich denk grad vil drueber nach was ich langfristig wott,neutral,planung_langfristig,"Okay, denn chömer gern zäme luege, wie mer das langfristig cha aagle.",True,True
musik lose hilft mer mega zum abschalte für s erscht mal guet,musik lose hilft mer mega zum abschalte fuer s erscht mal guet,neutral,hobby_talk,"Klingt spannend. Erzähl gern no meh über dini hobbys, wenn du lusch hesch.",True,False
"jo, ich ha immer wieder komische symptöm und weiss nöd, was das isch",jo ich ha immer wieder komische symptoem und weiss noed was das isch,negativ,gesundheit_sorge,Gsundheitssorgä nimmt mer sich zu herz. Was macht dir im momänt am meiste sorge?,True,False
"hallo du, was lauft so bi dir? so im fall ciao",hallo du was lauft so bi dir so im fall ciao,neutral,smalltalk,"Mir gohts guet, merci. Und dir so im alltag?",True,False
"sali, ich bin voll positiver stimmig so geil",sali ich bi voll positiver stimmig so geil,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,False
es isch e riesen stei vom härz gfalle,es isch e riesen stei vom haerz gfalle,positiv,erleichterung,"Guet z ghöre, dass s sich jetzt leichter aafühlt. Was hät dir am meiste gholfe?",True,True
"ich versteh s nöd ganz, chasch s no mal erläuterä? zum verseckä bis spöter",ich versteh s ned ganz chasch s no mal erlaeuterae zum verseckae bis spoeter,negativ,hilfe_bitten,"Ich probier gern z helfe. Sag eifach, wo du grad hängsch.",True,False
mir chönd s au no chli beobachte,mir choend s au no chli beobachte,neutral,sonstiges,"Alles klar, merci für dini rückmeldung.",True,False
"ich schätz das sehr, was du gmacht hesch so geil",ich schaetz das sehr was du gmacht hesch so geil,positiv,dank,"Sehr gärn. Freut mi, wenn es dir öppis bringt.",True,False
"chasch mir kurz erkläre, was ich mues mache?",chasch mir kurz erklaere was ich mues mache,neutral,frage_info,Gueti frog. Ich versuech s dir möglichst eifach z erläuterä.,True,False
wie läuft das normalerwiis ab?,wie laeuft das normalerwiis ab,neutral,frage_info,Gueti frog. Ich versuech s dir möglichst eifach z erläuterä.,True,False
"hey, mir händ scho wieder streit gha liebi grüess",hey mir haend scho wieder streit gha liebi grueess,negativ,konflikt,Konflikt sind nöd eifach. Was isch dir da besonders wichtig i dä situation?,True,False
alles isch grad uf einisch z vil,alles isch grad uf einisch z vil,negativ,stress_alltag,"Alltag cha schnell z vil wärde. Womit fangemer am beschte aa, zum s chli z ordne?",True,False
"hoi, was machsch grad so? für s erscht mal guet",hoi was machsch grad so fuer s erscht mal guet,neutral,smalltalk,"Mir gohts guet, merci. Und dir so im alltag?",True,False
mues ich dafür öppis speziells vorbereite?,mues ich dafuer oeppis speziells vorbereite,neutral,frage_info,Gueti frog. Ich versuech s dir möglichst eifach z erläuterä.,True,True
"ich bi e schritt wiiter cho, als ich denkt ha",ich bi e schritt wiiter cho als ich denkt ha,positiv,erfolg,"Gratuliere, das isch en schöne erfolg. Nimm dir ruhig en moment, zum stolz z sii.",True,False
hesch erfahrig mit dem gha?,hesch erfahrig mit dem gha,neutral,frage_info,Gueti frog. Ich versuech s dir möglichst eifach z erläuterä.,True,True
ich versueche meh kreativs zeug i mini freizit ine z bringe,ich versueche meh kreativs zeug i mini freizit ine z bringe,neutral,hobby_talk,"Klingt spannend. Erzähl gern no meh über dini hobbys, wenn du lusch hesch.",True,False
"ich gib dir wieder bschaid, sobald öppis neus isch",ich gib dir wieder bschaid sobald oeppis neus isch,neutral,status_update,"Merci fürs update. Wenn sich öppis ändert, chasch eifach wieder schriebe.",True,False
passts dir am morn oder am abig besser?,passts dir am morn oder am abig besser,neutral,orga,"Klingt guet. Säg eifach, was dir am beschte passt, denn chömer s so abmache.",True,True
"ich weiss nöd, wie lang das no so cha wiiter gah",ich weiss noed wie lang das no so chan wiiter gah,negativ,gesundheit_sorge,Gsundheitssorgä nimmt mer sich zu herz. Was macht dir im momänt am meiste sorge?,True,True
ich ha etz wieder chli ruhe im chopf,ich ha etz wieder chli ruhe im chopf,positiv,erleichterung,"Guet z ghöre, dass s sich jetzt leichter aafühlt. Was hät dir am meiste gholfe?",True,True
ich finds sehr professionell,ich finds sehr professionell,positiv,lob,"Schön z ghöre, dass das so guet cho isch. Mach eifach so wiiter.",True,False
"hoi, merci, dass du dir d zit gnoh hesch ciao",hoi merci dass du dir d zit gnoh hesch ciao,positiv,dank,"Sehr gärn. Freut mi, wenn es dir öppis bringt.",True,False
ich cha uf das resultat ohni schlechts gfühl luege lg,ich chan uf das resultat ohni schlechts gfuehl luege lg,positiv,stolz,Du darfsch stolz sii uf dich. Was gfallt dir selber am beschte a dim weg bis da?,True,False
"ich ha scho lang s gfuehl, öppis stimt nöd mit mir",ich ha scho lang s gfuehl oeppis stimt ned mit mir,negativ,gesundheit_sorge,Gsundheitssorgä nimmt mer sich zu herz. Was macht dir im momänt am meiste sorge?,True,False
"ich bin am luege, wie sich jobb und privat chönd verbinde lah",ich bi am luege wie sich jobb und privat choend verbinde lah,neutral,planung_langfristig,"Okay, denn chömer gern zäme luege, wie mer das langfristig cha aagle.",True,False
"ich ha s gfuehl, alli andere chönd s besser als ich richtig müehsam tschüss",ich ha s gfuehl alli andere choend s besser als ich richtig mueehsam tschuess,negativ,selbstzweifel,"Es isch okay, wenn mer sich mal unsicher fühlt. Worin hesch du grad am meiste zweifel?",True,False
"ich schätz das sehr, was du gmacht hesch",ich schaetz das sehr was du gmacht hesch,positiv,dank,"Sehr gärn. Freut mi, wenn es dir öppis bringt.",True,False
mini müeh hät sich würkli glohnt,mini mueeh haet sich wuerkli glohnt,positiv,erfolg,"Gratuliere, das isch en schöne erfolg. Nimm dir ruhig en moment, zum stolz z sii.",True,True
"lange nüm gseh, wie geits?",lange nuem gseh wie geits,neutral,smalltalk,"Mir gohts guet, merci. Und dir so im alltag?",True,False
ich ha grad richtig freud lg,ich ha grad richtig freud lg,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,False
"ey, niemer fühlt sich zuständig eifach müehsam",ey niemer fuehlt sich zustaendig eifach mueehsam,negativ,beschwerde,"Das tönt würklich müehsam. Erzähl gern no chli meh, was genau di stört.",True,False
"ich cha nüm abschalte, wenn ich hei chume gruessli",ich chan nuem abschalte wenn ich hei chume gruessli,negativ,überforderung_job,Jobstress cha würklich belaste. Was belastet di im momänt am stärkschte?,True,False
keim nimmt das richtig ernst so en käse,keim nimmt das richtig ernst so en kaese,negativ,beschwerde,"Das tönt würklich müehsam. Erzähl gern no chli meh, was genau di stört.",True,False
ich ha grad es interessants artikel glese über das thema denke ich,ich ha grad es interessants artikel glese ueber das thema denke ich,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,False
ich bi scho wieder enttäuscht,ich bi scho wieder enttaeuscht,negativ,beschwerde,"Das tönt würklich müehsam. Erzähl gern no chli meh, was genau di stört.",True,False
"es het es neus projekt, wo spannend chönnt sii",es het es neus projekt wo spannend choennt sii,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,False
"ich bi s pandablet, aber es fählt kei lösig gopfertami",ich bi s pandablet aber es faehlt kei loesig gopfertami,negativ,konflikt,Konflikt sind nöd eifach. Was isch dir da besonders wichtig i dä situation?,True,False
"i bi nöd sicher, öb mer no am gliiche ort sind zum d wand ufe laufä",i bi ned sicher oeb mer no am gliiche ort sind zum d wand ufe laufae,negativ,enttäuschung_beziehung,"Enttäuschige tue weh. Wenn du wotsch, chasch chli erläutere, was passiert isch.",True,False
das isch so huere müehsam,das isch so huere mueehsam,negativ,beschwerde,"Das tönt würklich müehsam. Erzähl gern no chli meh, was genau di stört.",True,True
im schaffe isch s grad viel z vil so en scheiss,im schaffe isch s grad viel z vil so en scheiss,negativ,überforderung_job,Jobstress cha würklich belaste. Was belastet di im momänt am stärkschte?,True,False
"ich chan mit dim, wie s grad isch, guet lebe",ich chan mit dim wie s grad isch guet lebe,positiv,zufriedenheit_alltag,"Schön, dass sich dis läbe im momänt stimmig aafühlt. Was wotsch gern so biibe lah?",True,False
ich ha s richtig genosse,ich ha s richtig genosse,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,False
wie lang hesch du ungefäär zit?,wie lang hesch du ungefaeaer zit,neutral,orga,"Klingt guet. Säg eifach, was dir am beschte passt, denn chömer s so abmache.",True,False
mini schlaf isch seit wuche schlecht und das macht mir sorge mach s guet,mini schlaf isch seit wuche schlecht und das macht mir sorge mach s guet,negativ,gesundheit_sorge,Gsundheitssorgä nimmt mer sich zu herz. Was macht dir im momänt am meiste sorge?,True,False
"hesch gseh, was grad i de nöi passiert isch?",hesch gseh was grad i de noei passiert isch,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,False
jedä chliini fehler macht mi grad fertig,jedae chliini fehler macht mi grad fertig,negativ,selbstzweifel,"Es isch okay, wenn mer sich mal unsicher fühlt. Worin hesch du grad am meiste zweifel?",True,True
jedä tag fängt scho gestresst a,jedae tag faengt scho gestresst a,negativ,stress_alltag,"Alltag cha schnell z vil wärde. Womit fangemer am beschte aa, zum s chli z ordne?",True,False
isch mir im fall relativ nöd so wichtig so im fall,isch mir im fall relativ ned so wichtig so im fall,neutral,sonstiges,"Alles klar, merci für dini rückmeldung.",True,False
"ich ha s gfuehl, ich cha zurecht chli stolz sii",ich ha s gfuehl ich chan zurecht chli stolz sii,positiv,stolz,Du darfsch stolz sii uf dich. Was gfallt dir selber am beschte a dim weg bis da?,True,False
ich bi grad wieder vil am gamä i minere freizit,ich bi grad wieder vil am gamae i minere freizit,neutral,hobby_talk,"Klingt spannend. Erzähl gern no meh über dini hobbys, wenn du lusch hesch.",True,False
ich ha en guete drive im momänt,ich ha en guete drive im momaent,positiv,motivation,Das tönt nach vill energie. Wie wotsch die motivation für dich nutze?,True,True
"ich ha s gfuehl, ich bin nöd guet gnue",ich ha s gfuehl ich bi ned guet gnue,negativ,selbstzweifel,"Es isch okay, wenn mer sich mal unsicher fühlt. Worin hesch du grad am meiste zweifel?",True,False
ich bin voll positiver stimmig,ich bi voll positiver stimmig,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,True
ich versueche meh kreativs zeug i mini freizit ine z bringe liebi grüess,ich versueche meh kreativs zeug i mini freizit ine z bringe liebi grueess,neutral,hobby_talk,"Klingt spannend. Erzähl gern no meh über dini hobbys, wenn du lusch hesch.",True,False
"ich ha s gfuehl, ich chum mit mim alltag nüm nach liebi grüess",ich ha s gfuehl ich chum mit mim alltag nuem nach liebi grueess,negativ,stress_alltag,"Alltag cha schnell z vil wärde. Womit fangemer am beschte aa, zum s chli z ordne?",True,False
"ich ha min weg gmacht, Schritt für Schritt richtig schön liebi grüess",ich ha min weg gmacht schritt fuer schritt richtig schoen liebi grueess,positiv,stolz,Du darfsch stolz sii uf dich. Was gfallt dir selber am beschte a dim weg bis da?,True,False
das isch richtig stark worde,das isch richtig stark worde,positiv,lob,"Schön z ghöre, dass das so guet cho isch. Mach eifach so wiiter.",True,False
ich fühl mi imfall recht einsam im momänt,ich fuehl mi im fall recht einsam im momaent,negativ,einsamkeit,"Sich einsam fühle isch nöd eifach. Schön, dass du drüber redsch. Wie fült sich das grad a für dich?",True,True
"hoi, ich versueche grad mini längfristige plän z ordne",hoi ich versueche grad mini laengfristige plaen z ordne,neutral,planung_langfristig,"Okay, denn chömer gern zäme luege, wie mer das langfristig cha aagle.",True,False
ich ha so vorfreud uf dä termin,ich ha so vorfreud uf dae termin,positiv,vorfreude,Vorfreud isch öppis Schöns. Uf was freusch di am meiste?,True,True
ich spür grad richtig energie i mir gruessli,ich spuer grad richtig energie i mir gruessli,positiv,motivation,Das tönt nach vill energie. Wie wotsch die motivation für dich nutze?,True,False
"ich ha mini prüefig bstange, bin voll erleichtert",ich ha mini prueefig bstange bi voll erleichtert,positiv,erfolg,"Gratuliere, das isch en schöne erfolg. Nimm dir ruhig en moment, zum stolz z sii.",True,False
"ich freu mi uf d lüt, wo ich denn wieder gseh tschüss",ich freu mi uf d luet wo ich denn wieder gseh tschuess,positiv,vorfreude,Vorfreud isch öppis Schöns. Uf was freusch di am meiste?,True,False
"sali, ich fühl mi richtig usgbrennt",sali ich fuehl mi richtig usgbrennt,negativ,frust,"Ich verstand, dass dich das nervt. Was isch im Momänt am müehsamste für dich?",True,False
"ich überleg mer, wie s die nächschte jahr sött usegseh",ich ueberleg mer wie s die naechschte jahr soett usegseh,neutral,planung_langfristig,"Okay, denn chömer gern zäme luege, wie mer das langfristig cha aagle.",True,True
"ich ha s gfühl, ich gang im job langsam unter",ich ha s gfuehl ich go im job langsam unter,negativ,überforderung_job,Jobstress cha würklich belaste. Was belastet di im momänt am stärkschte?,True,True
"hey, merci, dass du dir d zit gnoh hesch gruessli",hey merci dass du dir d zit gnoh hesch gruessli,positiv,dank,"Sehr gärn. Freut mi, wenn es dir öppis bringt.",True,False
s projekt isch mega guet usecho,s projekt isch mega guet usecho,positiv,erfolg,"Gratuliere, das isch en schöne erfolg. Nimm dir ruhig en moment, zum stolz z sii.",True,True
das isch so huere streng gopfriedstutz,das isch so huere streng gopfriedstutz,negativ,beschwerde,"Das tönt würklich müehsam. Erzähl gern no chli meh, was genau di stört.",True,False
wie lang gaht das ungefäär? mal gseh liebi grüess,wie lang gaht das ungefaeaer mal gseh liebi grueess,neutral,frage_info,Gueti frog. Ich versuech s dir möglichst eifach z erläuterä.,True,False
"ich weiss nöd, wie ich aafange söll tschüss",ich weiss noed wie ich aafange soell tschuess,negativ,hilfe_bitten,"Ich probier gern z helfe. Sag eifach, wo du grad hängsch.",True,False
"sali, ich würd eifach no chli meh erläuterige erwarte",sali ich wuerd eifach no chli meh erlaeuterige erwarte,neutral,feedback_sachlich,"Danke fürs sachlich feedback. Das hilft, s besser iigschätze z chönne.",True,False
